iteration,method,n_studies,n_outcomes,true_rho,true_tau2,outcome,theta_est,theta_se,bias,mse,covered,ci_width,tau2_est,tau2_bias,rho_est,rho_bias,converged
91,ML,20,3,0.5,0.49984899999999993,0,-0.0657602422380394,0.17127464243557394,-0.0657602422380394,0.004324409459205622,1,0.6713965983474498,0.49915895023045065,-0.0006900497695492835,0.10541716815031839,-0.3945828318496816,1
91,ML,20,3,0.5,0.49984899999999993,1,-0.146652909451708,0.14109622754735707,-0.146652909451708,0.021507075850650866,1,0.5530972119856397,0.31354852256699756,-0.18630047743300238,,,1
91,ML,20,3,0.5,0.49984899999999993,2,0.1239165639552517,0.1248218154467388,0.1239165639552517,0.015355314822475987,1,0.4893015165512161,0.2296193883049117,-0.27022961169508825,,,1
92,REML,20,3,0.5,0.49984899999999993,0,0.27688502958765515,0.16555495380824206,0.27688502958765515,0.07666531960975667,1,0.6489754189283088,0.47353113616110415,-0.026317863838895783,0.6468685781542944,0.14686857815429444,1
92,REML,20,3,0.5,0.49984899999999993,1,0.18999686667958096,0.1584372271115661,0.18999686667958096,0.03609880934805846,1,0.6210739302773391,0.42788246626628057,-0.07196653373371936,,,1
92,REML,20,3,0.5,0.49984899999999993,2,0.05349409569377101,0.12561737937055373,0.05349409569377101,0.0028616182740943304,1,0.49242012713257066,0.24373898063916088,-0.25611001936083905,,,1
92,ML,20,3,0.5,0.49984899999999993,0,0.2774988030370034,0.16150018868218516,0.2774988030370034,0.07700558568696962,1,0.6330807396341658,0.4472248578678374,-0.052624142132162544,0.6516845095962147,0.1516845095962147,1
92,ML,20,3,0.5,0.49984899999999993,1,0.18888995927528424,0.15439712550036935,0.18888995927528424,0.035679416715018536,1,0.6052367319614479,0.40285853586264025,-0.09699046413735968,,,1
92,ML,20,3,0.5,0.49984899999999993,2,0.05393553498065631,0.12222259331084608,0.05393553498065631,0.002909041933649601,1,0.47911256577851663,0.2272953918811473,-0.27255360811885265,,,1
93,REML,20,3,0.5,0.49984899999999993,0,-0.24237425889361033,0.21323043883427126,-0.24237425889361033,0.05874528137422685,1,0.8358633202303433,0.8114166358755756,0.3115676358755756,0.8738093083965032,0.37380930839650317,1
93,REML,20,3,0.5,0.49984899999999993,1,0.029238713488707498,0.21161777970539242,0.029238713488707498,0.0008549023664747257,1,0.8295416964451383,0.7979025659323837,0.2980535659323838,,,1
93,REML,20,3,0.5,0.49984899999999993,2,-0.32044244025276253,0.17633484992893544,-0.32044244025276253,0.10268335751514528,1,0.6912326117214269,0.5234960955194843,0.02364709551948435,,,1
93,ML,20,3,0.5,0.49984899999999993,0,-0.2411328071536569,0.20800588178448984,-0.2411328071536569,0.058145030685802686,1,0.8153830565952002,0.7677574191061162,0.26790841910611624,0.8763995422874622,0.3763995422874622,1
93,ML,20,3,0.5,0.49984899999999993,1,0.02883982445223347,0.20633576124855282,0.02883982445223347,0.0008317354744356436,1,0.808836184094327,0.7541245012930962,0.25427550129309623,,,1
93,ML,20,3,0.5,0.49984899999999993,2,-0.3195817099338744,0.17183267007483569,-0.3195817099338744,0.10213246932425904,1,0.6735840666933559,0.49252950389473554,-0.007319496105264389,,,1
94,REML,20,3,0.5,0.49984899999999993,0,0.05590009188237779,0.20856287577053925,0.05590009188237779,0.003124820272458279,1,0.8175664730205139,0.7902165517478239,0.29036755174782397,0.7631479736484329,0.2631479736484329,1
94,REML,20,3,0.5,0.49984899999999993,1,0.09734320283200697,0.16850596177208949,0.09734320283200697,0.00947569913759325,1,0.6605433701465908,0.49077490638845866,-0.009074093611541267,,,1
94,REML,20,3,0.5,0.49984899999999993,2,0.19788671743807223,0.24157132744484222,0.19788671743807223,0.039159152938415445,1,0.9469596035837815,1.0854053574042175,0.5855563574042175,,,1
94,ML,20,3,0.5,0.49984899999999993,0,0.05623765196174678,0.20312909007457872,0.05623765196174678,0.003162673498170561,1,0.7962660330923486,0.7457358264537016,0.2458868264537017,0.7665259488846687,0.26652594888466874,1
94,ML,20,3,0.5,0.49984899999999993,1,0.09669865956990324,0.16418580935523347,0.09669865956990324,0.00935063076261604,1,0.6436083726725151,0.4624047765834411,-0.03744422341655884,,,1
94,ML,20,3,0.5,0.49984899999999993,2,0.19816627789989885,0.2353990244136863,0.19816627789989885,0.03926987369669994,1,0.9227641757016503,1.0266940522215409,0.5268450522215409,,,1
95,REML,20,3,0.5,0.49984899999999993,0,0.1079892348399527,0.18871441907594835,0.1079892348399527,0.011661674841318453,1,0.7397605227777175,0.6271284349156763,0.12727943491567634,0.6519611723087537,0.15196117230875372,1
95,REML,20,3,0.5,0.49984899999999993,1,-0.04272569898864678,0.17985975020157768,-0.04272569898864678,0.0018254853540684527,1,0.7050502207901845,0.5629220303544923,0.06307303035449235,,,1
95,REML,20,3,0.5,0.49984899999999993,2,-0.02471965286770114,0.21928642448286279,-0.02471965286770114,0.0006110612378996451,1,0.8596027839728221,0.875617303086042,0.3757683030860421,,,1
95,ML,20,3,0.5,0.49984899999999993,0,0.10677183106532684,0.18347507654738726,0.10677183106532684,0.011400223909042693,1,0.719222300065758,0.5883478386539629,0.08849883865396296,0.6548311213440627,0.15483112134406274,1
95,ML,20,3,0.5,0.49984899999999993,1,-0.04243413352566553,0.17503373011248544,-0.04243413352566553,0.0018006556880740114,1,0.6861322220409429,0.528948269023571,0.029099269023571017,,,1
95,ML,20,3,0.5,0.49984899999999993,2,-0.024914982703473875,0.21369000450952647,-0.024914982703473875,0.0006207563631144023,1,0.8376648176773437,0.8273019066753294,0.3274529066753295,,,1
96,REML,20,3,0.5,0.49984899999999993,0,-0.09889373456016848,0.18398678118759654,-0.09889373456016848,0.00977997073525706,1,0.7212281822553784,0.5766365076384847,0.0767875076384848,0.7852058131357416,0.28520581313574156,1
96,REML,20,3,0.5,0.49984899999999993,1,-0.06166275481252443,0.18658068134413416,-0.06166275481252443,0.003802295331069505,1,0.7313962708690059,0.5950480974691592,0.09519909746915928,,,1
96,REML,20,3,0.5,0.49984899999999993,2,0.03774505634981401,0.17500374742981548,0.03774505634981401,0.0014246892788506349,1,0.6860146899248767,0.5111238764451375,0.011274876445137527,,,1
96,ML,20,3,0.5,0.49984899999999993,0,-0.09781162483018065,0.17939114618279328,-0.09781162483018065,0.009567113951920012,1,0.7032132930365497,0.5436594732207091,0.043810473220709134,0.7873888985616307,0.28738889856163075,1
96,ML,20,3,0.5,0.49984899999999993,1,-0.06108813086855159,0.18124052717834416,-0.06108813086855159,0.0037317597330132853,1,0.7104628665391091,0.5562309359984368,0.05638193599843683,,,1
96,ML,20,3,0.5,0.49984899999999993,2,0.03758544965119531,0.17094466563306543,0.03758544965119531,0.0014126660254825379,1,0.6701030892816164,0.48341948410333613,-0.016429515896663804,,,1
97,REML,20,3,0.5,0.49984899999999993,0,0.07321722892564192,0.1568160203318381,0.07321722892564192,0.005360762611549856,1,0.6147187997008053,0.4009680942884333,-0.09888090571156666,0.5417851492019374,0.04178514920193743,1
97,REML,20,3,0.5,0.49984899999999993,1,0.2994777626607562,0.17992843984618467,0.2994777626607562,0.08968693032829222,1,0.7053194841970438,0.5549811671046021,0.05513216710460217,,,1
97,REML,20,3,0.5,0.49984899999999993,2,-0.053032143582364716,0.1909063605621065,-0.053032143582364716,0.002812408252940547,1,0.7483529334034574,0.6358012271133422,0.13595222711334226,,,1
97,ML,20,3,0.5,0.49984899999999993,0,0.07206047592764397,0.15283900498979347,0.07206047592764397,0.0051927121909185565,1,0.5991288995599904,0.37663505326155194,-0.12321394673844799,0.5423859244844603,0.042385924484460324,1
97,ML,20,3,0.5,0.49984899999999993,1,0.30009757217710636,0.1752939911214801,0.30009757217710636,0.09005855282659356,1,0.687152445196202,0.5222905909602611,0.02244159096026116,,,1
97,ML,20,3,0.5,0.49984899999999993,2,-0.054141716411712164,0.18589463799177783,-0.054141716411712164,0.002931325456006262,1,0.7287069809277691,0.5982483678724959,0.09839936787249598,,,1
98,REML,20,3,0.5,0.49984899999999993,0,0.004709327855661108,0.15414695954527372,0.004709327855661108,2.217776885210565e-05,1,0.604256081417473,0.39901647055728207,-0.10083252944271787,0.6868491514286218,0.1868491514286218,1
98,REML,20,3,0.5,0.49984899999999993,1,0.061379841428088534,0.2231561780453236,0.061379841428088534,0.0037674849337372934,1,0.8747722179376685,0.9095503562748108,0.4097013562748109,,,1
98,REML,20,3,0.5,0.49984899999999993,2,0.1707710231654002,0.2023680563525869,0.1707710231654002,0.029162742352957648,1,0.7932827809021407,0.7346499721571046,0.23480097215710466,,,1
98,ML,20,3,0.5,0.49984899999999993,0,0.0024361456564324637,0.1494688670499642,0.0024361456564324637,5.93480565935476e-06,1,0.5859179588358596,0.3713982958513915,-0.12845070414860843,0.6852614618480246,0.1852614618480246,1
98,ML,20,3,0.5,0.49984899999999993,1,0.06054532824572971,0.2171679896288025,0.06054532824572971,0.003665736772383156,1,0.8512985193449057,0.8569811965919785,0.35713219659197853,,,1
98,ML,20,3,0.5,0.49984899999999993,2,0.1721609153784366,0.19711967374609507,0.1721609153784366,0.029639380783941214,1,0.7727091210846927,0.6930167340783916,0.19316773407839166,,,1
99,REML,20,3,0.5,0.49984899999999993,0,-0.2910787658308164,0.14793352887436634,-0.2910787658308164,0.08472684791759123,0,0.579899433187516,0.3458587334894701,-0.15399026651052983,0.6480267960679617,0.14802679606796165,1
99,REML,20,3,0.5,0.49984899999999993,1,-0.31166074072321165,0.13601546168622888,-0.31166074072321165,0.09713241730814096,0,0.5331806098100172,0.2796555579744258,-0.22019344202557412,,,1
99,REML,20,3,0.5,0.49984899999999993,2,-0.09516521243139522,0.14782683675521138,-0.09516521243139522,0.00905641765711258,1,0.5794812000804286,0.3449952539619171,-0.15485374603808283,,,1
99,ML,20,3,0.5,0.49984899999999993,0,-0.29044975361314074,0.14368693819190909,-0.29044975361314074,0.08436105937393416,0,0.5632527977122836,0.3216488360040763,-0.17820016399592364,0.6523885297683448,0.15238852976834483,1
99,ML,20,3,0.5,0.49984899999999993,1,-0.31305344132030527,0.13232682007044066,-0.31305344132030527,0.09800245712248581,0,0.5187211346761273,0.2603912825046485,-0.23945771749535144,,,1
99,ML,20,3,0.5,0.49984899999999993,2,-0.09400341412460199,0.14405655876403295,-0.09400341412460199,0.008836641867081422,1,0.5647017103550092,0.323458780092191,-0.17639021990780895,,,1
100,REML,20,3,0.5,0.49984899999999993,0,-0.16791591689132104,0.1576721358584585,-0.16791591689132104,0.028195755145453034,1,0.6180747725651573,0.4341867750988691,-0.06566222490113083,0.7211247293168919,0.22112472931689187,1
100,REML,20,3,0.5,0.49984899999999993,1,-0.04025982041897584,0.1211764611353257,-0.04025982041897584,0.0016208531401681841,1,0.4750117276504767,0.2326182053844459,-0.26723079461555405,,,1
100,REML,20,3,0.5,0.49984899999999993,2,-0.11225797019252971,0.19112561903130698,-0.11225797019252971,0.012601851871746889,1,0.7492124266027234,0.6667488093168403,0.1668998093168404,,,1
100,ML,20,3,0.5,0.49984899999999993,0,-0.16753728774008408,0.1535017754916843,-0.16753728774008408,0.028068742783303728,1,0.6017269599274024,0.4083542922821149,-0.09149470771788504,0.7281933525602208,0.22819335256022077,1
100,ML,20,3,0.5,0.49984899999999993,1,-0.03964505217503348,0.11797785867965216,-0.03964505217503348,0.001571730161961127,1,0.46247320602423647,0.2175402861848469,-0.28230871381515305,,,1
100,ML,20,3,0.5,0.49984899999999993,2,-0.11165714782400396,0.1862654016985893,-0.11165714782400396,0.012467318660191472,1,0.7301603746584701,0.6301384864389067,0.13028948643890675,,,1
101,REML,20,3,0.5,0.49984899999999993,0,0.10434915953782169,0.1479484551542913,0.10434915953782169,0.010888747096249762,1,0.5799579442048219,0.33951099709428895,-0.16033800290571099,0.19214359160018288,-0.3078564083998171,1
101,REML,20,3,0.5,0.49984899999999993,1,-0.14839443277092415,0.1599098467958426,-0.14839443277092415,0.022020907677404326,1,0.626846599439703,0.4124120722898488,-0.08743692771015116,,,1
101,REML,20,3,0.5,0.49984899999999993,2,-0.15747202371066943,0.17560680663143607,-0.15747202371066943,0.024797438251533636,1,0.6883786819952294,0.5168722980099106,0.017023298009910703,,,1
101,ML,20,3,0.5,0.49984899999999993,0,0.10370201054071473,0.14424842443239191,0.10370201054071473,0.01075410699018651,1,0.5654538237749763,0.3181815798419707,-0.18166742015802922,0.19387831752469314,-0.30612168247530686,1
101,ML,20,3,0.5,0.49984899999999993,1,-0.14900859129315666,0.15627230239829215,-0.14900859129315666,0.022203560279171003,1,0.6125874254013052,0.38964536023368235,-0.11020363976631758,,,1
101,ML,20,3,0.5,0.49984899999999993,2,-0.1571599450642501,0.171242629954316,-0.1571599450642501,0.02469924833259811,1,0.6712711094209187,0.4868206798445391,-0.013028320155460849,,,1
102,REML,20,3,0.5,0.49984899999999993,0,-0.1026757553014124,0.19296220499916647,-0.1026757553014124,0.010542310726715517,1,0.7564118435967325,0.6648845566515368,0.16503555665153685,0.5215081504061725,0.021508150406172488,1
102,REML,20,3,0.5,0.49984899999999993,1,-0.31128942741599863,0.15007523096721334,-0.31128942741599863,0.09690110762098028,0,0.5882949053914763,0.3735747077775581,-0.12627429222244185,,,1
102,REML,20,3,0.5,0.49984899999999993,2,-0.30109178593443525,0.1130941911462139,-0.30109178593443525,0.09065626355718778,0,0.44332922929315843,0.1827774926469133,-0.31707150735308665,,,1
102,ML,20,3,0.5,0.49984899999999993,0,-0.10246280668028318,0.18792720963893478,-0.10246280668028318,0.010498626752801084,1,0.7366746617846243,0.6267396350280624,0.12689063502806247,0.5224082404544963,0.022408240454496298,1
102,ML,20,3,0.5,0.49984899999999993,1,-0.31152413975759535,0.1454237485306336,-0.31152413975759535,0.0970472896517098,0,0.5700610942400838,0.34647686555666546,-0.15337213444333447,,,1
102,ML,20,3,0.5,0.49984899999999993,2,-0.29985165570360256,0.10949486610031932,-0.29985165570360256,0.08991101542819181,0,0.42921987511325177,0.16730697111916454,-0.3325420288808354,,,1
103,REML,20,3,0.5,0.49984899999999993,0,-0.0023878165187528966,0.17900456390534328,-0.0023878165187528966,5.701667727229202e-06,1,0.7016978905089456,0.5593636700159696,0.05951467001596972,0.3910569423174978,-0.10894305768250218,1
103,REML,20,3,0.5,0.49984899999999993,1,-0.1289173091752577,0.1350055704630825,-0.1289173091752577,0.016619672604988985,1,0.5292218362152834,0.28552739753978273,-0.2143216024602172,,,1
103,REML,20,3,0.5,0.49984899999999993,2,-0.1036357391509347,0.20398762541571155,-0.1036357391509347,0.01074036642936058,1,0.7996314916295892,0.7500182305064591,0.2501692305064592,,,1
103,ML,20,3,0.5,0.49984899999999993,0,-0.0033679007357281673,0.17459190687494683,-0.0033679007357281673,1.134275536571833e-05,1,0.6844002749497916,0.528326951850705,0.028477951850705063,0.39433796054506737,-0.10566203945493263,1
103,ML,20,3,0.5,0.49984899999999993,1,-0.1295427768220325,0.1316209003164218,-0.1295427768220325,0.01678133102676292,1,0.5159539292403734,0.2677603858878042,-0.23208861411219572,,,1
103,ML,20,3,0.5,0.49984899999999993,2,-0.10346481695142655,0.19888358804961323,-0.10346481695142655,0.010704968346792203,1,0.7796236651544839,0.7090297993868596,0.20918079938685968,,,1
104,REML,20,3,0.5,0.49984899999999993,0,0.371849024876594,0.17159168386583654,0.371849024876594,0.13827169730167382,0,0.6726394007540792,0.5118684626446482,0.012019462644648315,0.5960092859272123,0.09600928592721225,1
104,REML,20,3,0.5,0.49984899999999993,1,0.12290069009050145,0.1520247079307978,0.12290069009050145,0.015104579624721481,1,0.5959368550887274,0.38664641407179806,-0.11320258592820187,,,1
104,REML,20,3,0.5,0.49984899999999993,2,0.45794469298793516,0.16854426233941736,0.45794469298793516,0.2097133418358142,0,0.6606935083705161,0.49097055795863576,-0.008878442041364176,,,1
104,ML,20,3,0.5,0.49984899999999993,0,0.37356471788622,0.167380571739944,0.37356471788622,0.13955059844941112,0,0.6561318412205804,0.4835606353267493,-0.01628836467325062,0.5946614347411284,0.09466143474112843,1
104,ML,20,3,0.5,0.49984899999999993,1,0.12224874996580774,0.14852928403528617,0.12224874996580774,0.01494475686820258,1,0.5822347934183217,0.36590220070978424,-0.1339467992902157,,,1
104,ML,20,3,0.5,0.49984899999999993,2,0.4579031938550122,0.16420810130405938,0.4579031938550122,0.2096753349426209,0,0.6436957571119128,0.4623716763974199,-0.03747732360258005,,,1
105,REML,20,3,0.5,0.49984899999999993,0,0.16726677395015851,0.1902483152424152,0.16726677395015851,0.027978173667693427,1,0.7457733957502676,0.6299049017070127,0.1300559017070128,0.48124101568161304,-0.018758984318386962,1
105,REML,20,3,0.5,0.49984899999999993,1,0.0517179379799628,0.2224953048446787,0.0517179379799628,0.0026747451088992786,1,0.8721815949911405,0.8942436799205468,0.39439467992054683,,,1
105,REML,20,3,0.5,0.49984899999999993,2,-0.0075601341765149845,0.1425824934816568,-0.0075601341765149845,5.71556287669099e-05,1,0.5589233744480947,0.31534483700396304,-0.1845041629960369,,,1
105,ML,20,3,0.5,0.49984899999999993,0,0.16716856334532432,0.18522376089460874,0.16716856334532432,0.027945328570939707,1,0.7260771427068662,0.5924476785506728,0.09259867855067289,0.48214132113221747,-0.01785867886778253,1
105,ML,20,3,0.5,0.49984899999999993,1,0.050602526085024836,0.21692194207293855,0.050602526085024836,0.002560615646185619,1,0.8503340129259191,0.8454209934845921,0.34557199348459217,,,1
105,ML,20,3,0.5,0.49984899999999993,2,-0.006710064734316477,0.13883001792612756,-0.006710064734316477,4.5024968738717656e-05,1,0.54421367027042,0.2946378623773796,-0.20521113762262033,,,1
106,REML,20,3,0.5,0.49984899999999993,0,-0.23575510859846535,0.15377893425758976,-0.23575510859846535,0.055580471230274195,1,0.6028134222897519,0.3865356564983915,-0.11331334350160843,0.3683471270250634,-0.1316528729749366,1
106,REML,20,3,0.5,0.49984899999999993,1,-0.2246273654291063,0.12471238403053292,-0.2246273654291063,0.05045745329962126,1,0.48887254539968905,0.23066173279435753,-0.2691872672056424,,,1
106,REML,20,3,0.5,0.49984899999999993,2,-0.18889936470262292,0.14210261483956674,-0.18889936470262292,0.03568296998505454,1,0.5570422501711016,0.3205284179971937,-0.1793205820028062,,,1
106,ML,20,3,0.5,0.49984899999999993,0,-0.23712455950982622,0.14980538941428123,-0.23712455950982622,0.05622805672272912,1,0.5872371265039824,0.36287704572537716,-0.13697195427462278,0.36691236585286235,-0.13308763414713765,1
106,ML,20,3,0.5,0.49984899999999993,1,-0.22581270668174522,0.12133440784223828,-0.22581270668174522,0.0509913784989359,1,0.47563087874157406,0.21477485620351144,-0.2850741437964885,,,1
106,ML,20,3,0.5,0.49984899999999993,2,-0.19018399380757772,0.13857896870914982,-0.19018399380757772,0.03616995150060076,1,0.5432295573398673,0.30133264031463014,-0.1985163596853698,,,1
107,REML,20,3,0.5,0.49984899999999993,0,0.35302815171164836,0.16238613296910515,0.35302815171164836,0.12462887590094261,0,0.6365536412388921,0.463106785102634,-0.036742214897365955,-0.12946122276348684,-0.6294612227634868,1
107,REML,20,3,0.5,0.49984899999999993,1,0.12734829941197115,0.13110152084719556,0.12734829941197115,0.01621758936312105,1,0.5139179617210066,0.2821502726565894,-0.21769872734341056,,,1
107,REML,20,3,0.5,0.49984899999999993,2,0.09355080711653507,0.14882727866836926,0.09355080711653507,0.00875175351215515,1,0.5834029323800075,0.3788276212079517,-0.12102137879204822,,,1
107,ML,20,3,0.5,0.49984899999999993,0,0.3527104964050191,0.15818164247182628,0.3527104964050191,0.124404694274275,0,0.620072038489559,0.43644681434340826,-0.06340218565659167,-0.13372962248503972,-0.6337296224850397,1
107,ML,20,3,0.5,0.49984899999999993,1,0.12712071698656685,0.12802466507069651,0.12712071698656685,0.016159676687178826,1,0.5018566870771303,0.2665553961990045,-0.23329360380099545,,,1
107,ML,20,3,0.5,0.49984899999999993,2,0.09389627116277745,0.14508720939443073,0.09389627116277745,0.008816509738273831,1,0.5687418608261685,0.3571357991575793,-0.14271320084242062,,,1
108,REML,20,3,0.5,0.49984899999999993,0,0.012544807772531287,0.18224730484813498,0.012544807772531287,0.00015737220204976139,1,0.7144094350046891,0.5429196217566815,0.04307062175668158,0.6510151345582739,0.15101513455827387,1
108,REML,20,3,0.5,0.49984899999999993,1,0.17356652956291796,0.18202641487129667,0.17356652956291796,0.030125340184515275,1,0.7135435462954829,0.5402351000446315,0.04038610004463156,,,1
108,REML,20,3,0.5,0.49984899999999993,2,-0.1509703272012555,0.21905004594778754,-0.1509703272012555,0.022792039695254146,1,0.8586761801153271,0.835481491578007,0.33563249157800706,,,1
108,ML,20,3,0.5,0.49984899999999993,0,0.011265057026980881,0.177461263109992,0.011265057026980881,0.00012690150982113134,1,0.6956481513911686,0.5088908074788495,0.009041807478849584,0.6578258212302945,0.15782582123029454,1
108,ML,20,3,0.5,0.49984899999999993,1,0.1739326162942302,0.17690664144285567,0.1739326162942302,0.030252555010955917,1,0.6934740344559942,0.5038357382838176,0.003986738283817626,,,1
108,ML,20,3,0.5,0.49984899999999993,2,-0.1512119079166943,0.21327554634823218,-0.1512119079166943,0.02286504109580684,1,0.8360401416850701,0.785782969610566,0.2859339696105661,,,1
109,REML,20,3,0.5,0.49984899999999993,0,0.027740199697625513,0.1516371719993671,0.027740199697625513,0.0007695186792641426,1,0.594417714237519,0.35953838304448776,-0.14031061695551217,0.628345662474091,0.12834566247409096,1
109,REML,20,3,0.5,0.49984899999999993,1,-0.35760193973848614,0.1617284198794001,-0.35760193973848614,0.12787914730472788,0,0.6339754059272483,0.4212158816586556,-0.07863311834134434,,,1
109,REML,20,3,0.5,0.49984899999999993,2,-0.2708617039909681,0.18596714276369303,-0.2708617039909681,0.07336606268889082,1,0.7289911996336766,0.5855521757370947,0.0857031757370948,,,1
109,ML,20,3,0.5,0.49984899999999993,0,0.026072859035045005,0.1472598737505644,0.026072859035045005,0.000679793978261328,1,0.5772587051022124,0.33427108221975793,-0.165577917780242,0.6323882850494463,0.13238828504944633,1
109,ML,20,3,0.5,0.49984899999999993,1,-0.3570176330406495,0.1576240943573917,-0.3570176330406495,0.12746159030194784,0,0.6178864498809753,0.3956751683611753,-0.10417383163882465,,,1
109,ML,20,3,0.5,0.49984899999999993,2,-0.2717311644404678,0.1813631517537535,-0.2717311644404678,0.07383782572817255,1,0.7109435548747137,0.5522115368328614,0.05236253683286146,,,1
110,REML,20,3,0.5,0.49984899999999993,0,0.023229907224552475,0.17625136895545385,0.023229907224552475,0.0005396285896613152,1,0.690905366305379,0.5398170353710329,0.03996803537103294,0.6409461176014533,0.14094611760145326,1
110,REML,20,3,0.5,0.49984899999999993,1,-0.038877414327718754,0.16978734376631935,-0.038877414327718754,0.0015114533448091114,1,0.6655663875639718,0.49499681422401265,-0.004852185775987283,,,1
110,REML,20,3,0.5,0.49984899999999993,2,0.08780266985475302,0.16585007781153266,0.08780266985475302,0.007709308833622755,1,0.650132305021208,0.46900227440187414,-0.03084672559812579,,,1
110,ML,20,3,0.5,0.49984899999999993,0,0.022566820269490948,0.17176308761666842,0.022566820269490948,0.0005092613770755075,1,0.6733113034573401,0.508839906426737,0.00899090642673711,0.6474010305823975,0.1474010305823975,1
110,ML,20,3,0.5,0.49984899999999993,1,-0.03984653171493419,0.1655609006024361,-0.03984653171493419,0.0015877460897092564,1,0.6489987303615495,0.46690892446848187,-0.032940075531518065,,,1
110,ML,20,3,0.5,0.49984899999999993,2,0.08820690252055982,0.16178203492809198,0.08820690252055982,0.0077804576522715425,1,0.6341855769181206,0.4425962763898765,-0.05725272361012346,,,1
111,REML,20,3,0.5,0.49984899999999993,0,0.07068940581185593,0.14475726999044397,0.07068940581185593,0.00499699209403325,1,0.5674484983625404,0.3319699507226602,-0.1678790492773397,0.6504529603074067,0.15045296030740674,1
111,REML,20,3,0.5,0.49984899999999993,1,0.06540962977559839,0.23094437276192126,0.06540962977559839,0.004278419667380847,1,0.9053019412267314,0.9727001307506703,0.47285113075067037,,,1
111,REML,20,3,0.5,0.49984899999999993,2,0.00037556215507404277,0.1597497993399108,0.00037556215507404277,1.4104693232385934e-07,1,0.6262192134124502,0.419942643851743,-0.07990635614825692,,,1
111,ML,20,3,0.5,0.49984899999999993,0,0.07145322492612832,0.1413648632863117,0.07145322492612832,0.005105563352343885,1,0.5541502640823419,0.31303042767926775,-0.18681857232073218,0.6535401567317134,0.1535401567317134,1
111,ML,20,3,0.5,0.49984899999999993,1,0.06465200404028218,0.225014538139413,0.06465200404028218,0.004179881626424663,1,0.8820569895064989,0.9188091208065833,0.41896012080658335,,,1
111,ML,20,3,0.5,0.49984899999999993,2,0.0002234796242159273,0.15597983296412765,0.0002234796242159273,4.994314243969208e-08,1,0.6114409452193804,0.39646711796543754,-0.10338188203456239,,,1
112,REML,20,3,0.5,0.49984899999999993,0,-0.10628617740908775,0.18223853134957557,-0.10628617740908775,0.011296751508236074,1,0.7143750428903363,0.5917154324303903,0.09186643243039033,0.6048848762003108,0.10488487620031084,1
112,REML,20,3,0.5,0.49984899999999993,1,-0.08554572708372982,0.16151448482852315,-0.08554572708372982,0.007318071422283985,1,0.6331367805278107,0.45081560612123783,-0.0490333938787621,,,1
112,REML,20,3,0.5,0.49984899999999993,2,-0.01985303873164923,0.15095721760451805,-0.01985303873164923,0.0003941431468803645,1,0.5917522930097108,0.3849116956810641,-0.11493730431893584,,,1
112,ML,20,3,0.5,0.49984899999999993,0,-0.1061705755974416,0.17787785498900066,-0.1061705755974416,0.011272191122692062,1,0.6972811915568826,0.560552828051312,0.06070382805131208,0.6079341429427279,0.10793414294272785,1
112,ML,20,3,0.5,0.49984899999999993,1,-0.0851607898690153,0.15787716795469234,-0.0851607898690153,0.0072523601311145795,1,0.618878498382394,0.4278603268655809,-0.07198867313441903,,,1
112,ML,20,3,0.5,0.49984899999999993,2,-0.02018361306172142,0.14683781022035683,-0.02018361306172142,0.00040737823622529146,1,0.5756042160637987,0.36071048308585874,-0.1391385169141412,,,1
113,REML,20,3,0.5,0.49984899999999993,0,0.021455340327826297,0.12398912906987163,0.021455340327826297,0.0004603316285828494,1,0.4860373859538968,0.2215404204208081,-0.27830857957919186,0.35660253522818974,-0.14339746477181026,1
113,REML,20,3,0.5,0.49984899999999993,1,0.04111278301408569,0.13112784791370555,0.04111278301408569,0.0016902609271632928,1,0.5140211638217257,0.257538737802267,-0.24231026219773294,,,1
113,REML,20,3,0.5,0.49984899999999993,2,0.03844478726836188,0.18139719687175052,0.03844478726836188,0.0014780016681095998,1,0.711077011737262,0.5678159748614616,0.0679669748614617,,,1
113,ML,20,3,0.5,0.49984899999999993,0,0.021814010687330087,0.12035341534551132,0.021814010687330087,0.00047585106226695126,1,0.4717853881544044,0.2042383150623905,-0.29561068493760945,0.35499990397479997,-0.14500009602520003,1
113,ML,20,3,0.5,0.49984899999999993,1,0.042045742155445966,0.12741594178530846,0.042045742155445966,0.001767844433402246,1,0.4994704917984092,0.23878606402496744,-0.2610629359750325,,,1
113,ML,20,3,0.5,0.49984899999999993,2,0.039376300899862944,0.17676505721902017,0.039376300899862944,0.0015504930725565474,1,0.692919024298559,0.5348532960405359,0.035004296040535954,,,1
114,REML,20,3,0.5,0.49984899999999993,0,-0.15721959837100807,0.1577500303268097,-0.15721959837100807,0.024718002111941084,1,0.618380118881094,0.4229527995919745,-0.07689620040802542,0.26838365512792417,-0.23161634487207583,1
114,REML,20,3,0.5,0.49984899999999993,1,-0.3849798603731076,0.1503527757340501,-0.3849798603731076,0.14820949289289742,0,0.5893828808774764,0.3783655232488268,-0.12148347675117316,,,1
114,REML,20,3,0.5,0.49984899999999993,2,0.1223214755069289,0.09848997208196437,0.1223214755069289,0.014962543370192207,1,0.38608069056130034,0.12555746804717066,-0.37429153195282927,,,1
